gene	rTS_Plac1	e13.5_KO	e18.5_KO
ENSRNOG00000001388	1	0	0
ENSRNOG00000001389	1	0	0
ENSRNOG00000001396	1	0	0
ENSRNOG00000001408	1	0	0
ENSRNOG00000001414	1	0	0
ENSRNOG00000001415	1	0	0
ENSRNOG00000001422	1	0	0
ENSRNOG00000001424	1	0	0
ENSRNOG00000001427	1	0	0
ENSRNOG00000001428	1	0	0
ENSRNOG00000001431	1	0	0
ENSRNOG00000001434	1	0	0
ENSRNOG00000001435	1	0	0
ENSRNOG00000001443	1	0	0
ENSRNOG00000001457	1	0	0
ENSRNOG00000001525	1	1	1
ENSRNOG00000001621	1	0	0
ENSRNOG00000001645	1	0	0
ENSRNOG00000001715	1	0	0
ENSRNOG00000001757	1	0	0
ENSRNOG00000001765	1	0	0
ENSRNOG00000001776	1	0	0
ENSRNOG00000001893	1	0	0
ENSRNOG00000001963	1	0	1
ENSRNOG00000002126	1	0	0
ENSRNOG00000002171	1	0	0
ENSRNOG00000002459	1	0	0
ENSRNOG00000002950	1	0	0
ENSRNOG00000003094	1	0	1
ENSRNOG00000003496	1	0	0
ENSRNOG00000003559	1	0	0
ENSRNOG00000004033	1	0	1
ENSRNOG00000005533	1	0	0
ENSRNOG00000005957	1	0	0
ENSRNOG00000006958	1	0	0
ENSRNOG00000007046	1	0	1
ENSRNOG00000007632	1	0	0
ENSRNOG00000008319	1	0	0
ENSRNOG00000008372	1	0	0
ENSRNOG00000008673	1	0	0
ENSRNOG00000009522	1	0	0
ENSRNOG00000010107	1	0	0
ENSRNOG00000010440	1	0	0
ENSRNOG00000010489	1	0	0
ENSRNOG00000010610	1	1	1
ENSRNOG00000010765	1	0	0
ENSRNOG00000011225	1	0	0
ENSRNOG00000011253	1	1	0
ENSRNOG00000011276	1	0	0
ENSRNOG00000011300	1	0	1
ENSRNOG00000011323	1	0	0
ENSRNOG00000011420	1	0	0
ENSRNOG00000011431	1	0	0
ENSRNOG00000011474	1	0	0
ENSRNOG00000011668	1	0	0
ENSRNOG00000011706	1	0	0
ENSRNOG00000011831	1	0	0
ENSRNOG00000011861	1	0	1
ENSRNOG00000011992	1	0	1
ENSRNOG00000012040	1	1	0
ENSRNOG00000012108	1	1	0
ENSRNOG00000012111	1	0	0
ENSRNOG00000012222	1	0	0
ENSRNOG00000012329	1	0	0
ENSRNOG00000012440	1	1	0
ENSRNOG00000012561	1	0	0
ENSRNOG00000012565	1	0	0
ENSRNOG00000012622	1	1	0
ENSRNOG00000012789	1	0	1
ENSRNOG00000013034	1	0	0
ENSRNOG00000013090	1	0	1
ENSRNOG00000013147	1	0	1
ENSRNOG00000013328	1	0	0
ENSRNOG00000013465	1	0	0
ENSRNOG00000013564	1	0	1
ENSRNOG00000013738	1	0	0
ENSRNOG00000013884	1	0	0
ENSRNOG00000013907	1	0	0
ENSRNOG00000013916	1	1	0
ENSRNOG00000013920	1	0	0
ENSRNOG00000014087	1	0	1
ENSRNOG00000014464	1	1	0
ENSRNOG00000014481	1	0	0
ENSRNOG00000014503	1	0	0
ENSRNOG00000014653	1	0	1
ENSRNOG00000014659	1	0	0
ENSRNOG00000014670	1	0	1
ENSRNOG00000014896	1	0	0
ENSRNOG00000014900	1	0	0
ENSRNOG00000014964	1	0	0
ENSRNOG00000015052	1	0	0
ENSRNOG00000015242	1	0	0
ENSRNOG00000015498	1	0	0
ENSRNOG00000015501	1	0	0
ENSRNOG00000015588	1	0	1
ENSRNOG00000015746	1	0	1
ENSRNOG00000015859	1	0	0
ENSRNOG00000016046	1	0	0
ENSRNOG00000016108	1	0	0
ENSRNOG00000016186	1	0	1
ENSRNOG00000016224	1	0	0
ENSRNOG00000016307	1	0	0
ENSRNOG00000016403	1	0	1
ENSRNOG00000016436	1	1	1
ENSRNOG00000016463	1	0	0
ENSRNOG00000016479	1	0	0
ENSRNOG00000016516	1	0	1
ENSRNOG00000016616	1	0	1
ENSRNOG00000016632	1	0	1
ENSRNOG00000016670	1	0	1
ENSRNOG00000016671	1	0	0
ENSRNOG00000016742	1	0	0
ENSRNOG00000016792	1	1	1
ENSRNOG00000016803	1	1	1
ENSRNOG00000016853	1	0	1
ENSRNOG00000016854	1	0	0
ENSRNOG00000016871	1	1	1
ENSRNOG00000016873	1	0	1
ENSRNOG00000016885	1	0	0
ENSRNOG00000016933	1	1	1
ENSRNOG00000016971	1	0	0
ENSRNOG00000017007	1	1	0
ENSRNOG00000017036	1	0	0
ENSRNOG00000017048	1	1	1
ENSRNOG00000017089	1	1	1
ENSRNOG00000017092	1	0	0
ENSRNOG00000017093	1	0	0
ENSRNOG00000017185	1	0	1
ENSRNOG00000017369	1	0	1
ENSRNOG00000017431	1	0	0
ENSRNOG00000017467	1	0	0
ENSRNOG00000017579	1	0	0
ENSRNOG00000017610	1	0	0
ENSRNOG00000017702	1	0	0
ENSRNOG00000017787	1	0	0
ENSRNOG00000017788	1	0	0
ENSRNOG00000017816	1	0	0
ENSRNOG00000017869	1	0	0
ENSRNOG00000017917	1	0	0
ENSRNOG00000017941	1	0	1
ENSRNOG00000017997	1	0	0
ENSRNOG00000018028	1	1	1
ENSRNOG00000018198	1	0	0
ENSRNOG00000018342	1	0	0
ENSRNOG00000018382	1	0	0
ENSRNOG00000018445	1	0	1
ENSRNOG00000018461	1	0	0
ENSRNOG00000018694	1	0	0
ENSRNOG00000018770	1	0	1
ENSRNOG00000018954	1	0	0
ENSRNOG00000019096	1	1	1
ENSRNOG00000019181	1	0	0
ENSRNOG00000019235	1	0	0
ENSRNOG00000019265	1	0	0
ENSRNOG00000019298	1	0	0
ENSRNOG00000019425	1	0	1
ENSRNOG00000019503	1	0	0
ENSRNOG00000019519	1	0	0
ENSRNOG00000019536	1	0	1
ENSRNOG00000019700	1	0	0
ENSRNOG00000019744	1	0	0
ENSRNOG00000019766	1	0	0
ENSRNOG00000019789	1	0	0
ENSRNOG00000019995	1	0	0
ENSRNOG00000020167	1	0	0
ENSRNOG00000020204	1	0	0
ENSRNOG00000020269	1	0	0
ENSRNOG00000020344	1	0	0
ENSRNOG00000021381	1	0	0
ENSRNOG00000021440	1	0	0
ENSRNOG00000021480	1	0	0
ENSRNOG00000021521	1	0	0
ENSRNOG00000021524	1	0	0
ENSRNOG00000021611	1	0	0
ENSRNOG00000021856	1	0	1
ENSRNOG00000022021	1	0	0
ENSRNOG00000022139	1	0	0
ENSRNOG00000022392	1	0	1
ENSRNOG00000022483	1	0	0
ENSRNOG00000022533	1	0	0
ENSRNOG00000022730	1	0	0
ENSRNOG00000022870	1	0	0
ENSRNOG00000022893	1	0	0
ENSRNOG00000023109	1	0	1
ENSRNOG00000023366	1	0	0
ENSRNOG00000023536	1	0	1
ENSRNOG00000023546	1	0	0
ENSRNOG00000023614	1	0	0
ENSRNOG00000023919	1	0	0
ENSRNOG00000024104	1	0	0
ENSRNOG00000024277	1	0	0
ENSRNOG00000024456	1	0	0
ENSRNOG00000024482	1	0	0
ENSRNOG00000024567	1	0	0
ENSRNOG00000024843	1	1	1
ENSRNOG00000024922	1	0	0
ENSRNOG00000024952	1	0	0
ENSRNOG00000025164	1	0	0
ENSRNOG00000025365	1	0	0
ENSRNOG00000025503	1	1	0
ENSRNOG00000025626	1	0	0
ENSRNOG00000025883	1	0	1
ENSRNOG00000026060	1	0	0
ENSRNOG00000026136	1	0	0
ENSRNOG00000026180	1	0	0
ENSRNOG00000026653	1	0	1
ENSRNOG00000026690	1	0	0
ENSRNOG00000026740	1	0	1
ENSRNOG00000026936	1	0	0
ENSRNOG00000026964	1	0	0
ENSRNOG00000027480	1	0	0
ENSRNOG00000028090	1	0	0
ENSRNOG00000028100	1	0	0
ENSRNOG00000028166	1	0	0
ENSRNOG00000028176	1	1	0
ENSRNOG00000028541	1	0	0
ENSRNOG00000028630	1	0	0
ENSRNOG00000028651	1	0	0
ENSRNOG00000028652	1	0	0
ENSRNOG00000028892	1	0	1
ENSRNOG00000028904	1	0	0
ENSRNOG00000028981	1	0	0
ENSRNOG00000029131	1	0	0
ENSRNOG00000029165	1	0	0
ENSRNOG00000029682	1	0	0
ENSRNOG00000030027	1	0	0
ENSRNOG00000030245	1	0	0
ENSRNOG00000030927	1	0	0
ENSRNOG00000031290	1	0	0
ENSRNOG00000031346	1	0	0
ENSRNOG00000031689	1	0	0
ENSRNOG00000031721	1	0	0
ENSRNOG00000031726	1	0	0
ENSRNOG00000031731	1	0	0
ENSRNOG00000032376	1	0	0
ENSRNOG00000032410	1	0	0
ENSRNOG00000032664	1	1	0
ENSRNOG00000032705	1	0	0
ENSRNOG00000032845	1	0	1
ENSRNOG00000032917	1	0	0
ENSRNOG00000033351	1	0	0
ENSRNOG00000033540	1	0	0
ENSRNOG00000037476	1	0	0
ENSRNOG00000037668	1	0	0
ENSRNOG00000037765	1	0	0
ENSRNOG00000037801	1	0	0
ENSRNOG00000037978	1	0	0
ENSRNOG00000038002	1	0	0
ENSRNOG00000038741	1	0	0
ENSRNOG00000038784	1	1	0
ENSRNOG00000039058	1	0	1
ENSRNOG00000039214	1	0	0
ENSRNOG00000039325	1	0	0
ENSRNOG00000039379	1	0	0
ENSRNOG00000039971	1	1	0
ENSRNOG00000039975	1	0	1
ENSRNOG00000040000	1	0	0
ENSRNOG00000040052	1	0	0
ENSRNOG00000040101	1	0	0
ENSRNOG00000040122	1	0	0
ENSRNOG00000042114	1	0	0
ENSRNOG00000042213	1	0	0
ENSRNOG00000042237	1	0	0
ENSRNOG00000042384	1	0	0
ENSRNOG00000042607	1	0	0
ENSRNOG00000042623	1	0	1
ENSRNOG00000043237	1	1	1
ENSRNOG00000043342	1	0	1
ENSRNOG00000045574	1	0	0
ENSRNOG00000045621	1	0	0
ENSRNOG00000045637	1	0	0
ENSRNOG00000046365	1	0	1
ENSRNOG00000046619	1	0	1
ENSRNOG00000046700	1	0	0
ENSRNOG00000047191	1	0	0
ENSRNOG00000047618	1	0	1
ENSRNOG00000047649	1	1	0
ENSRNOG00000047894	1	0	0
ENSRNOG00000047896	1	0	0
ENSRNOG00000048195	1	0	0
ENSRNOG00000048222	1	0	0
ENSRNOG00000048264	1	0	1
ENSRNOG00000048576	1	0	0
ENSRNOG00000048693	1	1	0
ENSRNOG00000049019	1	0	0
ENSRNOG00000049498	1	0	0
ENSRNOG00000049693	1	1	1
ENSRNOG00000049949	1	1	0
ENSRNOG00000050052	1	0	0
ENSRNOG00000050059	1	0	0
ENSRNOG00000050215	1	0	1
ENSRNOG00000050841	1	0	1
ENSRNOG00000051235	1	0	1
ENSRNOG00000051699	1	0	0
ENSRNOG00000051819	1	0	0
ENSRNOG00000052129	1	0	0
ENSRNOG00000052429	1	0	1
ENSRNOG00000052704	1	0	0
ENSRNOG00000052959	1	0	0
ENSRNOG00000054017	1	0	1
ENSRNOG00000054374	1	0	0
ENSRNOG00000054809	1	0	1
ENSRNOG00000054962	1	0	0
ENSRNOG00000056258	1	0	0
ENSRNOG00000056343	1	0	1
ENSRNOG00000056617	1	0	0
ENSRNOG00000056947	1	0	1
ENSRNOG00000057231	1	0	0
ENSRNOG00000058288	1	0	0
ENSRNOG00000058664	1	0	0
ENSRNOG00000059097	1	0	1
ENSRNOG00000059673	1	0	0
ENSRNOG00000059768	1	0	0
ENSRNOG00000059799	1	0	0
ENSRNOG00000060048	1	0	0
ENSRNOG00000060129	1	0	0
ENSRNOG00000060401	1	0	0
ENSRNOG00000060437	1	0	0
ENSRNOG00000060496	1	0	0
ENSRNOG00000060617	1	0	0
ENSRNOG00000061070	1	0	0
ENSRNOG00000061695	1	0	0
ENSRNOG00000061714	1	0	1
ENSRNOG00000062387	1	0	0
ENSRNOG00000062486	1	0	0
ENSRNOG00000062521	1	0	0
ENSRNOG00000062578	1	0	0
ENSRNOG00000062731	1	1	0
ENSRNOG00000062779	1	0	0
ENSRNOG00000062808	1	0	0
ENSRNOG00000062825	1	0	0
ENSRNOG00000063185	1	0	0
ENSRNOG00000063279	1	0	0
ENSRNOG00000063284	1	0	0
ENSRNOG00000063308	1	0	0
ENSRNOG00000063552	1	0	0
ENSRNOG00000063737	1	0	0
ENSRNOG00000064011	1	0	0
ENSRNOG00000064025	1	0	1
ENSRNOG00000064318	1	0	0
ENSRNOG00000064469	1	0	1
ENSRNOG00000064521	1	0	1
ENSRNOG00000064540	1	0	1
ENSRNOG00000065062	1	0	0
ENSRNOG00000065338	1	0	0
ENSRNOG00000065430	1	0	0
ENSRNOG00000065594	1	0	0
ENSRNOG00000066080	1	0	0
ENSRNOG00000066340	1	0	0
ENSRNOG00000066573	1	0	0
ENSRNOG00000066614	1	0	0
ENSRNOG00000066835	1	0	1
ENSRNOG00000066901	1	0	0
ENSRNOG00000066928	1	0	0
ENSRNOG00000067286	1	0	0
ENSRNOG00000067434	1	0	1
ENSRNOG00000067705	1	0	0
ENSRNOG00000067941	1	0	0
ENSRNOG00000068034	1	0	0
ENSRNOG00000068093	1	0	0
ENSRNOG00000068265	1	0	0
ENSRNOG00000068407	1	0	0
ENSRNOG00000068516	1	0	0
ENSRNOG00000068602	1	0	1
ENSRNOG00000068614	1	0	0
ENSRNOG00000069233	1	0	0
ENSRNOG00000069245	1	0	0
ENSRNOG00000069373	1	0	0
ENSRNOG00000069612	1	0	1
ENSRNOG00000069854	1	0	0
ENSRNOG00000070055	1	0	0
ENSRNOG00000070409	1	0	0
ENSRNOG00000070462	1	0	0
ENSRNOG00000070527	1	0	0
ENSRNOG00000070605	1	0	0
ENSRNOG00000070657	1	0	0
ENSRNOG00000070677	1	0	0
ENSRNOG00000070706	1	0	0
ENSRNOG00000070811	1	0	0
ENSRNOG00000070916	1	0	0
ENSRNOG00000071001	1	0	0
ENSRNOG00000000001	0	1	0
ENSRNOG00000004273	0	1	0
ENSRNOG00000007234	0	1	0
ENSRNOG00000010158	0	1	0
ENSRNOG00000010183	0	1	0
ENSRNOG00000010238	0	1	1
ENSRNOG00000010529	0	1	0
ENSRNOG00000010695	0	1	0
ENSRNOG00000010753	0	1	1
ENSRNOG00000010775	0	1	1
ENSRNOG00000010819	0	1	0
ENSRNOG00000010840	0	1	0
ENSRNOG00000011133	0	1	1
ENSRNOG00000011161	0	1	0
ENSRNOG00000011313	0	1	0
ENSRNOG00000011417	0	1	0
ENSRNOG00000011526	0	1	1
ENSRNOG00000011568	0	1	0
ENSRNOG00000011821	0	1	1
ENSRNOG00000011913	0	1	1
ENSRNOG00000012019	0	1	1
ENSRNOG00000012058	0	1	0
ENSRNOG00000012060	0	1	0
ENSRNOG00000012061	0	1	0
ENSRNOG00000012109	0	1	0
ENSRNOG00000012302	0	1	0
ENSRNOG00000012422	0	1	0
ENSRNOG00000012471	0	1	1
ENSRNOG00000012512	0	1	0
ENSRNOG00000012591	0	1	0
ENSRNOG00000013194	0	1	0
ENSRNOG00000013279	0	1	1
ENSRNOG00000013791	0	1	0
ENSRNOG00000013925	0	1	1
ENSRNOG00000014276	0	1	1
ENSRNOG00000014385	0	1	0
ENSRNOG00000014549	0	1	0
ENSRNOG00000014613	0	1	1
ENSRNOG00000014840	0	1	0
ENSRNOG00000014937	0	1	0
ENSRNOG00000015156	0	1	1
ENSRNOG00000015353	0	1	0
ENSRNOG00000015829	0	1	1
ENSRNOG00000015902	0	1	0
ENSRNOG00000016058	0	1	0
ENSRNOG00000016103	0	1	1
ENSRNOG00000016289	0	1	0
ENSRNOG00000016306	0	1	1
ENSRNOG00000016374	0	1	1
ENSRNOG00000016552	0	1	0
ENSRNOG00000016595	0	1	0
ENSRNOG00000016700	0	1	0
ENSRNOG00000016863	0	1	0
ENSRNOG00000017002	0	1	0
ENSRNOG00000017249	0	1	0
ENSRNOG00000017307	0	1	0
ENSRNOG00000017484	0	1	0
ENSRNOG00000017749	0	1	0
ENSRNOG00000017976	0	1	0
ENSRNOG00000017998	0	1	0
ENSRNOG00000018282	0	1	1
ENSRNOG00000018285	0	1	0
ENSRNOG00000018384	0	1	1
ENSRNOG00000018494	0	1	0
ENSRNOG00000018606	0	1	0
ENSRNOG00000018664	0	1	0
ENSRNOG00000019142	0	1	0
ENSRNOG00000019338	0	1	0
ENSRNOG00000019440	0	1	1
ENSRNOG00000019560	0	1	0
ENSRNOG00000019614	0	1	0
ENSRNOG00000019999	0	1	0
ENSRNOG00000020245	0	1	1
ENSRNOG00000020426	0	1	0
ENSRNOG00000020497	0	1	1
ENSRNOG00000020706	0	1	0
ENSRNOG00000021201	0	1	1
ENSRNOG00000021670	0	1	0
ENSRNOG00000021800	0	1	0
ENSRNOG00000021916	0	1	0
ENSRNOG00000022910	0	1	0
ENSRNOG00000024000	0	1	0
ENSRNOG00000024433	0	1	1
ENSRNOG00000024961	0	1	0
ENSRNOG00000025216	0	1	1
ENSRNOG00000026065	0	1	0
ENSRNOG00000026842	0	1	1
ENSRNOG00000027935	0	1	0
ENSRNOG00000028097	0	1	0
ENSRNOG00000028743	0	1	0
ENSRNOG00000029071	0	1	0
ENSRNOG00000030180	0	1	0
ENSRNOG00000030210	0	1	0
ENSRNOG00000030776	0	1	0
ENSRNOG00000031743	0	1	1
ENSRNOG00000032150	0	1	0
ENSRNOG00000032240	0	1	1
ENSRNOG00000033693	0	1	1
ENSRNOG00000033940	0	1	0
ENSRNOG00000034000	0	1	0
ENSRNOG00000036604	0	1	1
ENSRNOG00000036631	0	1	1
ENSRNOG00000042158	0	1	1
ENSRNOG00000042592	0	1	0
ENSRNOG00000043094	0	1	1
ENSRNOG00000043426	0	1	0
ENSRNOG00000043486	0	1	0
ENSRNOG00000045560	0	1	0
ENSRNOG00000046005	0	1	0
ENSRNOG00000046734	0	1	0
ENSRNOG00000048043	0	1	0
ENSRNOG00000048688	0	1	0
ENSRNOG00000052873	0	1	0
ENSRNOG00000056151	0	1	1
ENSRNOG00000057557	0	1	1
ENSRNOG00000058609	0	1	0
ENSRNOG00000061215	0	1	1
ENSRNOG00000062787	0	1	1
ENSRNOG00000063516	0	1	0
ENSRNOG00000065273	0	1	1
ENSRNOG00000068164	0	1	0
ENSRNOG00000069807	0	1	1
ENSRNOG00000069895	0	1	0
ENSRNOG00000070242	0	1	0
ENSRNOG00000001516	0	1	1
ENSRNOG00000001581	0	1	1
ENSRNOG00000001700	0	1	0
ENSRNOG00000004703	0	1	0
ENSRNOG00000004810	0	1	0
ENSRNOG00000004861	0	1	0
ENSRNOG00000004874	0	1	0
ENSRNOG00000005284	0	1	0
ENSRNOG00000005404	0	1	0
ENSRNOG00000005479	0	1	0
ENSRNOG00000005669	0	1	1
ENSRNOG00000005727	0	1	0
ENSRNOG00000006508	0	1	0
ENSRNOG00000006787	0	1	0
ENSRNOG00000006802	0	1	0
ENSRNOG00000006859	0	1	0
ENSRNOG00000007012	0	1	1
ENSRNOG00000007102	0	1	1
ENSRNOG00000007202	0	1	0
ENSRNOG00000007410	0	1	0
ENSRNOG00000007412	0	1	0
ENSRNOG00000007567	0	1	1
ENSRNOG00000007574	0	1	1
ENSRNOG00000007637	0	1	1
ENSRNOG00000007740	0	1	0
ENSRNOG00000007799	0	1	1
ENSRNOG00000007827	0	1	0
ENSRNOG00000007837	0	1	1
ENSRNOG00000007918	0	1	1
ENSRNOG00000007925	0	1	0
ENSRNOG00000008000	0	1	0
ENSRNOG00000008012	0	1	0
ENSRNOG00000008025	0	1	1
ENSRNOG00000008141	0	1	0
ENSRNOG00000008146	0	1	0
ENSRNOG00000008184	0	1	0
ENSRNOG00000008243	0	1	0
ENSRNOG00000008300	0	1	1
ENSRNOG00000008481	0	1	1
ENSRNOG00000008600	0	1	0
ENSRNOG00000008658	0	1	1
ENSRNOG00000008676	0	1	1
ENSRNOG00000008678	0	1	0
ENSRNOG00000008816	0	1	0
ENSRNOG00000009191	0	1	0
ENSRNOG00000009204	0	1	1
ENSRNOG00000009227	0	1	0
ENSRNOG00000009401	0	1	0
ENSRNOG00000009620	0	1	1
ENSRNOG00000009872	0	1	0
ENSRNOG00000010718	0	1	1
ENSRNOG00000011184	0	1	0
ENSRNOG00000011497	0	1	0
ENSRNOG00000011649	0	1	0
ENSRNOG00000012098	0	1	1
ENSRNOG00000012659	0	1	1
ENSRNOG00000012807	0	1	0
ENSRNOG00000012876	0	1	0
ENSRNOG00000013380	0	1	0
ENSRNOG00000013656	0	1	0
ENSRNOG00000014367	0	1	0
ENSRNOG00000014573	0	1	0
ENSRNOG00000014714	0	1	0
ENSRNOG00000015076	0	1	1
ENSRNOG00000015105	0	1	0
ENSRNOG00000015318	0	1	1
ENSRNOG00000015756	0	1	1
ENSRNOG00000016179	0	1	0
ENSRNOG00000017130	0	1	0
ENSRNOG00000017172	0	1	0
ENSRNOG00000017324	0	1	1
ENSRNOG00000017528	0	1	0
ENSRNOG00000017560	0	1	0
ENSRNOG00000017899	0	1	0
ENSRNOG00000017939	0	1	0
ENSRNOG00000018126	0	1	1
ENSRNOG00000018225	0	1	1
ENSRNOG00000021234	0	1	0
ENSRNOG00000021274	0	1	0
ENSRNOG00000021441	0	1	0
ENSRNOG00000021814	0	1	0
ENSRNOG00000022694	0	1	0
ENSRNOG00000023257	0	1	0
ENSRNOG00000023664	0	1	0
ENSRNOG00000024882	0	1	0
ENSRNOG00000025042	0	1	0
ENSRNOG00000026203	0	1	0
ENSRNOG00000026910	0	1	1
ENSRNOG00000027445	0	1	0
ENSRNOG00000029141	0	1	1
ENSRNOG00000030212	0	1	0
ENSRNOG00000030269	0	1	0
ENSRNOG00000030547	0	1	0
ENSRNOG00000030763	0	1	0
ENSRNOG00000031671	0	1	0
ENSRNOG00000031707	0	1	0
ENSRNOG00000031760	0	1	1
ENSRNOG00000032989	0	1	0
ENSRNOG00000033567	0	1	1
ENSRNOG00000033740	0	1	0
ENSRNOG00000036719	0	1	0
ENSRNOG00000036911	0	1	1
ENSRNOG00000036960	0	1	0
ENSRNOG00000037871	0	1	0
ENSRNOG00000042820	0	1	0
ENSRNOG00000045821	0	1	0
ENSRNOG00000045829	0	1	1
ENSRNOG00000046949	0	1	0
ENSRNOG00000049402	0	1	1
ENSRNOG00000049425	0	1	0
ENSRNOG00000050137	0	1	0
ENSRNOG00000050469	0	1	0
ENSRNOG00000051507	0	1	0
ENSRNOG00000051690	0	1	0
ENSRNOG00000054360	0	1	0
ENSRNOG00000054695	0	1	0
ENSRNOG00000055061	0	1	0
ENSRNOG00000056836	0	1	0
ENSRNOG00000057061	0	1	0
ENSRNOG00000057556	0	1	1
ENSRNOG00000057713	0	1	0
ENSRNOG00000061373	0	1	0
ENSRNOG00000062959	0	1	0
ENSRNOG00000065666	0	1	0
ENSRNOG00000065827	0	1	1
ENSRNOG00000068796	0	1	0
ENSRNOG00000069459	0	1	0
ENSRNOG00000069723	0	1	0
ENSRNOG00000069744	0	1	0
ENSRNOG00000071010	0	1	0
ENSRNOG00000002592	0	1	0
ENSRNOG00000002708	0	1	0
ENSRNOG00000002848	0	1	0
ENSRNOG00000003228	0	1	1
ENSRNOG00000003622	0	1	1
ENSRNOG00000004013	0	1	0
